id,lat,lng,brightness,frp,confidence,timestamp,satellite,classification
firms-2026-09-09-1917-40467,33.95663,-91.41145,354.04,10.27,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40468,33.95602,-91.4156,356.05,6.22,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40469,33.95541,-91.41977,336.54,6.22,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40470,34.95955,-82.33674,339.26,3.01,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40471,33.99316,-91.44058,345.55,7.86,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40472,33.99646,-91.44128,348.04,34.99,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40473,34.14735,-90.495,334.86,1.68,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40474,34.03244,-91.35761,337.82,2.24,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40475,34.03514,-91.36248,345.73,2.86,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40476,41.51337,-96.17506,330.56,2.27,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40477,34.03393,-91.37082,331.24,3.05,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40478,34.03965,-91.35483,333.27,5.94,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40479,41.50464,-96.41238,329.31,1.07,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40480,34.03844,-91.36318,333.86,2.86,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40481,41.89976,-96.90528,331.23,3.28,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40482,34.03723,-91.37151,342.22,3.05,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40483,42.48265,-93.32146,331.16,2.25,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40484,31.66056,-103.51939,335.24,1.71,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40485,43.70731,-87.94942,336.99,1.99,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40486,34.78497,-85.80807,331.77,2.04,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40487,43.14913,-94.69765,327.39,1.37,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40488,35.17132,-81.41523,331.54,1.92,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40489,43.31372,-95.47642,330.95,1.66,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40490,34.49652,-88.57877,348.79,31.24,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40491,43.61771,-94.10117,328.13,2.24,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40492,34.4959,-88.58379,351.11,31.24,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40493,44.19553,-90.06187,331.35,8.22,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40494,34.49528,-88.58879,331.07,6.98,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40495,44.84652,-85.53777,341.85,12.61,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40496,34.50013,-88.57942,343.17,66.91,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40497,44.84686,-85.53881,344.25,9.46,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40498,34.49951,-88.58443,341.5,66.91,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40499,43.96365,-94.93041,327.66,1.84,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40500,34.49786,-88.57668,337.85,58.81,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40501,43.78687,-96.27026,328.23,2.06,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40502,34.49666,-88.58672,340.12,42.99,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40503,44.05912,-95.20399,331.9,3.66,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40504,34.50146,-88.57733,343.77,58.81,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40505,43.98397,-96.17337,332.42,1.57,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40506,34.50086,-88.58234,348.52,58.81,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40507,42.68334,-111.58872,367,26.25,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40508,34.123,-91.50491,348.84,24.56,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40509,42.68116,-111.58867,367,23.53,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40510,34.12239,-91.50906,348.14,29.54,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40511,46.51746,-98.66093,330.7,2.75,50,2026-09-09T19:19:00Z,N20,Routine Flare
firms-2026-09-09-1917-40512,34.12751,-91.49727,336.33,4.95,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1919-40513,43.64337,-112.07235,367,133.73,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40514,34.12691,-91.50143,354.4,24.56,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40515,43.64137,-112.07859,249.52,131.18,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40516,34.1263,-91.5056,348.87,24.56,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40517,43.64713,-112.0821,367,15.06,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40518,34.12508,-91.51393,335.2,29.54,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40519,47.3533,-101.83559,335.55,3.67,50,2026-09-09T19:19:00Z,N20,Routine Flare
firms-2026-09-09-1917-40520,34.1302,-91.50213,367,17.53,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40521,49.05577,-96.86626,326.92,1.39,50,2026-09-09T19:19:00Z,N20,Routine Flare
firms-2026-09-09-1917-40522,34.13081,-91.49796,333.27,2.98,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1919-40523,45.92473,-116.27696,330.38,2.79,50,2026-09-09T19:19:00Z,N20,Routine Flare
firms-2026-09-09-1917-40524,34.12959,-91.5063,356.2,17.53,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40525,46.12322,-116.27631,367,19.82,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40526,34.12898,-91.51047,356.13,23.06,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40527,46.12603,-116.26846,338.61,19.82,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40528,34.12838,-91.51463,341.99,23.06,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40529,46.12642,-116.27492,367,21.53,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40530,35.16798,-81.41471,330.2,1.43,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1919-40531,46.12363,-116.28262,342.91,21.53,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40532,34.55288,-88.39425,333.07,50.12,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40533,46.28756,-116.37246,367,114.3,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40534,33.90642,-93.15675,337.83,3.62,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1919-40535,46.28197,-116.38799,347.87,127.16,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40536,31.76222,-103.67262,347.89,3.81,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1900-40537,-17.48991,-71.35887,341.8,3.01,50,2026-09-09T19:00:00Z,N20,Routine Flare
firms-2026-09-09-1917-40538,34.2261,-91.474,334.32,10.1,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1919-40539,46.28478,-116.3802,207.93,127.16,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1900-40540,-17.49358,-71.35565,342.68,5.39,50,2026-09-09T19:00:00Z,N20,Routine Flare
firms-2026-09-09-1917-40541,34.22879,-91.47887,344.5,9.97,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1919-40542,46.39448,-116.09491,367,18.16,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40543,34.28231,-91.17892,345.65,11.16,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1919-40544,46.29092,-116.38469,367,21.36,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1900-40545,-17.48862,-71.35661,330.79,1.17,50,2026-09-09T19:00:00Z,N20,Routine Flare
firms-2026-09-09-1917-40546,34.28171,-91.18314,344.88,11.16,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1919-40547,46.40166,-116.29063,367,9.56,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40548,31.76594,-103.67126,337.23,3.33,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1919-40549,46.40734,-116.2963,334.7,9.56,50,2026-09-09T19:19:00Z,N20,Routine Flare
firms-2026-09-09-1902-40550,-15.1291,-66.97974,327.75,3.51,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40551,31.76477,-103.67574,335.78,3.79,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1919-40552,46.31236,-116.5635,349.32,8.77,50,2026-09-09T19:19:00Z,N20,Routine Flare
firms-2026-09-09-1902-40553,-14.94423,-67.18353,346.29,9.89,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40554,34.28502,-91.18383,367,295.16,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40555,46.30933,-116.57201,329.2,8.77,50,2026-09-09T19:19:00Z,N20,Routine Flare
firms-2026-09-09-1902-40556,-14.60398,-65.92564,350.11,16.87,50,2026-09-09T19:02:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40557,34.67303,-88.25901,335.61,85.64,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40558,46.40233,-116.29875,367,16.5,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40559,-14.8529,-67.11904,325.86,3.52,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40560,34.67731,-88.25446,337.94,29,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40561,46.40545,-116.29009,334.66,13.42,50,2026-09-09T19:19:00Z,N20,Routine Flare
firms-2026-09-09-1902-40562,-14.70186,-66.80082,339.63,7.92,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40563,34.68036,-88.26028,342.15,9.61,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1919-40564,46.31219,-116.56972,367,14.31,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40565,-14.7009,-66.7971,337.88,11.97,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40566,34.8187,-87.10603,334.67,5.72,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1919-40567,46.56424,-116.59626,367,12.06,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40568,-14.66852,-67.22865,338.1,8.2,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40569,34.25677,-91.56652,331.66,4.15,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1919-40570,46.56715,-116.58816,346.52,12.06,50,2026-09-09T19:19:00Z,N20,Routine Flare
firms-2026-09-09-1902-40571,-14.67257,-67.22908,326.85,3.37,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40572,35.40958,-79.73039,355.59,44.66,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40573,46.57305,-116.59334,367,31.06,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40574,-14.6659,-67.23053,326.87,3.37,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40575,35.41578,-79.7254,342.24,22.98,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40576,46.57007,-116.6016,347.57,31.06,50,2026-09-09T19:19:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40577,-14.22788,-67.05998,356.61,16.83,50,2026-09-09T19:02:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40578,35.41553,-79.73067,350.29,22.98,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40579,50.51692,-104.62996,326.63,3.06,50,2026-09-09T19:19:00Z,N20,Routine Flare
firms-2026-09-09-1902-40580,-14.22251,-67.06783,326.65,16.83,50,2026-09-09T19:02:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40581,35.42148,-79.73098,353.35,22.98,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1919-40582,50.51904,-104.63875,326.2,3.06,50,2026-09-09T19:19:00Z,N20,Routine Flare
firms-2026-09-09-1902-40583,-14.22109,-67.06145,356.46,16.83,50,2026-09-09T19:02:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40584,34.41037,-91.53825,345.81,9.64,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1921-40585,49.98168,-112.75817,355.49,7.45,50,2026-09-09T19:21:00Z,N20,Routine Flare
firms-2026-09-09-1917-40586,35.04353,-86.57324,337.91,4.2,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40587,-14.23378,-67.05945,345.76,15.01,50,2026-09-09T19:02:00Z,N20,Industrial Fire
firms-2026-09-09-1921-40588,50.64514,-112.00157,337.47,2.32,50,2026-09-09T19:21:00Z,N20,Routine Flare
firms-2026-09-09-1917-40589,34.64596,-90.29729,345.97,7.3,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40590,-14.22562,-67.05456,330.16,15.01,50,2026-09-09T19:02:00Z,N20,Industrial Fire
firms-2026-09-09-1921-40591,53.1339,-103.75874,328.79,2.5,50,2026-09-09T19:21:00Z,N20,Routine Flare
firms-2026-09-09-1917-40592,34.64536,-90.30173,355.11,8.08,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40593,-14.22699,-67.06095,356.24,15.01,50,2026-09-09T19:02:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40594,34.64476,-90.30616,336.95,8.08,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1921-40595,50.9574,-113.99329,326.33,5.58,50,2026-09-09T19:21:00Z,N20,Routine Flare
firms-2026-09-09-1902-40596,-14.2202,-67.06244,356.44,14.33,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40597,34.64875,-90.3024,350.39,8.08,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1921-40598,57.04005,-111.63273,340.29,4.43,50,2026-09-09T19:21:00Z,N20,Routine Flare
firms-2026-09-09-1902-40599,-14.4622,-68.51453,327.29,17.44,50,2026-09-09T19:02:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40600,34.48268,-92.05966,367,99.78,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40601,-14.46297,-68.51821,331.43,21.23,50,2026-09-09T19:02:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40602,34.4833,-92.05551,342.93,99.78,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40603,-14.45674,-68.51949,350.82,21.23,50,2026-09-09T19:02:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40604,34.48596,-92.06038,367,99.78,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40605,-14.45592,-68.51561,356.22,17.44,50,2026-09-09T19:02:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40606,34.48658,-92.05623,346.45,99.78,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40607,-14.43881,-68.51411,349.2,9.79,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40608,34.48924,-92.0611,351.95,19.8,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40609,-14.39225,-68.54027,335.79,8.31,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40610,34.49253,-92.06182,343.55,19.8,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40611,-14.3799,-68.51247,353.26,6.5,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40612,35.2766,-86.47643,340.57,4.68,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40613,-14.3851,-68.5372,327.36,11.67,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40614,34.62559,-91.66937,344.66,25.97,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40615,-14.38602,-68.54159,332.2,9.72,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40616,35.27683,-86.47948,334.52,4.45,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40617,-14.37351,-68.51305,332.6,6.5,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40618,34.94569,-89.6675,334.51,4.9,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40619,34.98055,-89.88766,332.9,2.57,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40620,-14.37877,-68.53803,347.65,11.67,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40621,34.90606,-90.92139,339.3,5.55,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40622,-14.37774,-68.53316,356.43,11.67,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40623,35.04806,-90.1655,331.22,3.3,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40624,-14.30783,-68.51087,329.71,4.82,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40625,34.83076,-91.96104,347.41,13.59,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40626,-14.31101,-68.5128,325.56,6.03,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40627,34.83405,-91.96175,342.54,13.59,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40628,-14.23988,-68.5466,328.43,2.68,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40629,35.13634,-91.16129,333.9,4.33,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40630,-13.67945,-67.53955,340.49,7.72,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40631,35.19347,-90.92388,348.28,48.86,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40632,-13.67144,-67.53486,341.76,11.13,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40633,35.19682,-90.92457,336.28,4.15,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40634,-13.67276,-67.54095,348.56,11.13,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40635,35.20016,-90.92526,338.81,4.15,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40636,-13.38633,-66.34563,334.83,7.56,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40637,35.19957,-90.92961,336.75,5.79,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40638,-13.67545,-67.53519,348.58,10.36,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40639,32.6971,-103.78561,335.78,2.17,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40640,-13.67673,-67.54129,350.97,20.48,50,2026-09-09T19:02:00Z,N20,Industrial Fire
firms-2026-09-09-1917-40641,35.25241,-91.1313,330.88,3.01,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40642,-13.66876,-67.53661,330.34,10.36,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40643,35.25574,-91.132,338.18,3.43,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40644,-13.38398,-66.34612,332.86,6.79,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40645,35.26514,-91.1384,337.51,4.35,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40646,-12.72938,-66.67252,332.64,4.91,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40647,35.26454,-91.14272,336.04,4.35,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40648,-12.73338,-66.6702,326.47,4.63,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40649,35.26787,-91.14342,333.27,4.01,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40650,-12.42918,-66.99518,327.47,10.5,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40651,35.47439,-90.24383,344.63,8.25,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40652,-12.95836,-70.21929,352.85,8.82,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40653,35.47781,-90.2445,354.58,8.25,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1917-40654,35.47775,-90.24264,342.94,4.65,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40655,-13.97621,-75.77052,339.15,7.59,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40656,35.47716,-90.24719,342.27,4.65,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40657,-12.91106,-70.28398,335.82,2.51,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40658,35.48117,-90.24332,335.87,4.65,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40659,-12.80492,-70.08577,342.13,4.63,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40660,35.48058,-90.24787,341.2,4.65,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40661,-12.81792,-70.14969,326.56,2.09,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40662,35.60817,-89.94665,336.24,4.94,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40663,-12.80632,-70.08575,341.45,4.95,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40664,35.61101,-89.95198,332.93,4.94,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40665,-12.81886,-70.1498,342.62,5.08,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40666,35.64717,-89.93342,340.95,6.94,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40667,-13.01003,-71.25434,328.15,2.21,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40668,35.61191,-90.25837,352.04,25.35,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40669,-12.70247,-69.7159,326.25,2.1,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40670,35.61533,-90.25904,346.16,25.35,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40671,-12.96409,-71.30634,338.25,3.13,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40672,35.14406,-93.88058,332.37,3.41,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40673,-13.78818,-76.16872,340.3,6.76,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40674,36.77096,-76.38396,332.2,7.76,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40675,-12.28594,-69.16602,327.97,4.73,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40676,36.52548,-82.63707,339.65,2.17,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40677,-12.55636,-70.49604,334.26,3.04,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40678,34.30606,-99.80639,340.14,12.07,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40679,-12.28197,-69.16682,331.36,5.24,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40680,36.04168,-89.94193,333.37,7.9,50,2026-09-09T19:17:00Z,N20,Routine Flare
firms-2026-09-09-1902-40681,-13.56571,-76.16283,343.75,14.83,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40682,36.04106,-89.94666,345.15,34.69,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40683,-13.56181,-76.16351,336.04,4.07,50,2026-09-09T19:02:00Z,N20,Routine Flare
firms-2026-09-09-1917-40684,36.04045,-89.95139,331.48,34.69,50,2026-09-09T19:17:00Z,N20,Industrial Fire
firms-2026-09-09-1902-40685,-13.04894,-73.47696,335.06,3.91,50,2026-09-09T19:02:00Z,N20,Routine Flare
